screen_id,cell,flow_direction,flow_object,outcome_object,outcome_level,identified,phenomenon,confidence,rater,batch,note
C3F1843,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-08,post-traumatic stress following childbirth
C3F4106,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-08,introduction to an edited volume on old age
C3F3496,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-08,C.2.a - public education in the transition to ageing societies
C3F1916,OFF_SIBLING,NA,NA,NONE,NA,NO,PM,CERTAIN,hand,chan-term:shock-08,C.3.c and evolutionary demography - grandmothers and human life history
C3F4112,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-08,sovereign debt series
C3F2009,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-08,spatial justice codification in Iran
C3F2654,OFF_SIBLING,NA,NA,NONE,NA,YES,SDT,CERTAIN,hand,chan-term:shock-08,A.7 - education and age at marriage
C3F3540,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-08,statistical compendium chapter on education
C3F3531,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-08,education office role in compulsory schooling under fiqh siyasah
C3F2014,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,OTHER,CERTAIN,hand,chan-term:shock-08,C.3.d - human capital fertility and growth
C3F2446,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-08,A.1 and D.2.a - mortality economics and female empowerment in fertility transformations
C3F0187,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-08,C.3.d - demographic transition and sustained growth in unified growth theory
C3F1420,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-08,structural determinants of teenage childbearing
C3F3441,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-08,Alexandra's chapter - education and fertility from a compulsory schooling reform
C3F0748,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-08,D.2.a - women's equality demography and public policy
C3F1209,OFF_TOPIC,NA,NA,NONE,NA,NO,FDT,CERTAIN,hand,chan-term:shock-08,physical culture for Frenchwomen
C3F1586,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-08,population environment and development linkages
C3F0605,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-08,adolescent growth study in Newcastle
C3F3481,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,UNCERTAIN,hand,chan-term:shock-08,no abstract; C.2.e - high fertility of college-educated women in Norway
C3F2635,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-08,same work as C3F2634; determinants of fertility in rural Punjab
C3F3476,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-08,C.2.e - essays on education fertility and well-being
C3F0487,THEORY,DOWNWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,evolutionary account of the missing wealth-fertility association in industrial populations
C3F3593,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-09,C.5.a and C.2.e - essays including the fertility effect of Hurricane Katrina
C3F0996,SHOCK_NET_FERTILITY,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,UNCERTAIN,hand,chan-term:shock-09,field investigation of Kerala's anomalous fertility decline naming LAND REFORM as one of three leading causes; multi-cause so confirm the operative variable at full text
C3F3124,THEORY,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,OTHER,CERTAIN,hand,chan-term:shock-09,growth model built on child labour AND intergenerational transfers as the crucial elements of population dynamics in poor countries
C3F1208,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-09,C.2.e and D.1.a - Turkish compulsory schooling on religiosity and women's decision rights over fertility
C3F3388,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,land-use cost optimisation in Ukraine
C3F3381,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,research programme listing for a Pakistani institute
C3F2401,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,racial capitalism in college sports; flow of wealth homonym
C3F2076,THEORY,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,OTHER,CERTAIN,hand,chan-term:shock-09,ON THE ECONOMICS OF INTERGENERATIONAL CONTROL - the implicit exchange system ordering family life and its effect on population growth; the net-flow mechanism as an exchange problem
C3F0119,THEORY,UPWARD,PRIVATE_FAMILY,NONE,NA,NO,FDT,CERTAIN,hand,chan-term:shock-09,positive theory of child labour law adoption turning on whether workers' own children provide income; the upward flow as the political variable
C3F3678,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,student-parents in Hungarian higher education
C3F3619,FLOW_MEASUREMENT,UPWARD,PRIVATE_FAMILY,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,gender difference in ECONOMIC SUPPORT FOR PARENTS in rural China on family and fertility survey data; direct measurement of the upward flow by child gender
C3F1894,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,FDT,UNCERTAIN,hand,chan-term:shock-09,no abstract; A.3 - social change and early fertility decline in Catalonia
C3F2624,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,land use and quality in Lviv region - agronomy sense
C3F1128,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,D.2.c - son preference renegotiated under social change in China
C3F3762,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,National Transfer Accounts and generational flows
C3F3462,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,A.19 and C.2.e - essays on German fertility including the immigrant socialization hypothesis
C3F2366,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,early intervention training in Ukraine
C3F3672,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,surrogacy and LGBTQ family building
C3F1828,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,population growth and social infrastructure in southern Africa; inheritance law named in a recommendation
C3F2144,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,C.3.c - grandparental childcare in Korean online forums
C3F2631,OFF_SIBLING,NA,NA,FERTILITY,DESIRED,YES,SDT,UNCERTAIN,hand,chan-term:shock-09,no abstract; C.2.e - maternal education and fertility desire under China's compulsory schooling law
C3F0973,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,UNCERTAIN,hand,chan-term:shock-09,no abstract; physician attitudes to posthumous reproduction
C3F2868,OFF_SIBLING,DOWNWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,C.3.d - declining fertility and human capital investment
C3F0438,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,multicultural education and citizenship
C3F3399,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,editorial advisory board listing
C3F2865,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,C.3.e - access to credit and capital markets on fertility in China
C3F0873,SHOCK_NET_FERTILITY,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,YES,FDT,CERTAIN,hand,chan-term:shock-09,no abstract; COMPULSORY SCHOOLING LAWS AND CHILD LABOR RESTRICTIONS ON FERTILITY in the early twentieth century - the §7 row 3 estimand in the FDT window with a policy design
C3F4170,OFF_SIBLING,UPWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,C.3.c - grandparenting and generational relations in Southern Africa
C3F1247,OFF_TOPIC,DOWNWARD,PRIVATE_FAMILY,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,Islamic inheritance law and inequality; no fertility outcome
C3F2363,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,resilience among destitute adolescents
C3F1629,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,distance education in Botswana
C3F2853,UPWARD_COMPONENT,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,fertility decline without contraceptive uptake in a Nepali municipality attributed to labour migration and remittance; shared_with C.1.a
C3F1352,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,parents of medically complex children in intensive care
C3F3428,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,UNCERTAIN,hand,chan-term:shock-09,no abstract; D.2.b - uncoupling and western family organisation
C3F3530,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,high school reorganisation in Nagano
C3F2323,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,watershed biophysical and socioeconomic problems - agronomy sense
C3F1168,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,the Kerala development model; matrilineal inheritance named as a feature
C3F3757,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,National Transfer Accounts for Finland
C3F3659,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,parent support in Japanese speech classrooms
C3F2676,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,parental leave policies for medical trainees
C3F1551,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,parental involvement in speech therapy in Jakarta
C3F0934,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,household composition and food insecurity in Nigeria
C3F3334,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,stratified polyamory and social restructuring
C3F4169,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,fluid dynamics
C3F3459,OFF_SIBLING,NA,NA,NONE,NA,YES,FDT,CERTAIN,hand,chan-term:shock-09,Alexandra's chapter - can schooling reduce inequality across two centuries of compulsory education
C3F3606,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,A.7 - determinants of nuptiality in Kenya
C3F1466,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,C.2.b - China's double reduction policy and the education system
C3F1577,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,D.2.a - women's agency and fertility in a Rajasthan village
C3F2126,OFF_SIBLING,NA,NA,NONE,NA,YES,SDT,CERTAIN,hand,chan-term:shock-09,C.2.e - intergenerational effects of education on child mortality
C3F0299,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-09,C.2.b - working-class families from the industrial revolution to the fertility decline
C3F0069,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-09,Alexandra's chapter - compulsory schooling laws and teenage childbearing
C3F3601,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,A.7 - causes of early marriage in Lhokseumawe
C3F3570,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,evolution of school building standards
C3F1965,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-09,nationalism and war in twenty-first-century Europe
C3F2456,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,socioeconomic status and fertility decline in Burkina Faso
C3F2343,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-09,academic performance in offspring of CNS tumour survivors
C3F3489,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-09,A.5 - effects of family planning on fertility in Indonesia
C3F0418,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-09,introductory demography textbook
C3F0156,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,C.2.d - projections under Chinese fertility policy change
C3F2686,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,parenting stress in developmental disorders
C3F1736,THEORY,UPWARD,PRIVATE_FAMILY,NONE,NA,NO,FDT,CERTAIN,hand,chan-term:shock-10,same work as C3F0119; political economy of child labour bans turning on whether workers' children earn
C3F2141,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,indicators of population ageing in Iran; parent support ratio is an index not an estimate
C3F1639,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,C.3.c - grandparents as caregivers and overdose mortality
C3F2325,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,land concentration after Bolivia's 1953 reform; no fertility outcome
C3F3701,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,common cold and day-care attendance
C3F2373,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,SDT,UNCERTAIN,hand,chan-term:shock-10,no abstract; National Transfer Accounts for Slovenia
C3F2608,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,legal criteria for completing land reform in Ukraine
C3F0659,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,UNCERTAIN,hand,chan-term:shock-10,no abstract; C.2.e - high school dropout and teen childbearing
C3F2314,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,contradictions of Ukrainian land reform
C3F3351,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,review of Shipton on African land attachment; soil fertility sense
C3F2340,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,UNCERTAIN,hand,chan-term:shock-10,no abstract; C.3.d - same Turkey returns-to-education work as C3F0636
C3F2563,VOC_STATED,NA,PRIVATE_FAMILY,FERTILITY,DESIRED,NO,SDT,CERTAIN,hand,chan-term:shock-10,perceived VALUE OF CHILDREN and birth planning among Indonesian couples of childbearing age
C3F2715,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,NTA perspective on ageing across Latin America and the Caribbean
C3F1257,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,the UN NATIONAL TRANSFER ACCOUNTS MANUAL - the accounting framework for economic flows between age groups; the method §5's demsig route would have to use
C3F2112,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,teaching history with video games
C3F0768,THEORY,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-10,ACCESS TO LAND AND FERTILITY IN DEVELOPING COUNTRIES - a framework in which land ownership lowers fertility through income returns and the resulting INCREASE IN OLD AGE SECURITY; the net-flow mechanism stated as a hypothesis and reviewed
C3F0240,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,A.5 - interpretation of the Bangladesh fertility decline against the family planning claim
C3F0289,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,C.2.e - positive education-third birth relation in Norway
C3F1110,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,no abstract; same work as C3F1110 parent training for autism
C3F2649,OFF_TOPIC,NA,NA,NONE,NA,NO,FDT,CERTAIN,hand,chan-term:shock-10,French compulsory education law a quarter century after Ferry
C3F1089,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,FDT,CERTAIN,hand,chan-term:shock-10,C.3.d - tests unified growth theory's technological-progress and quantity-quality mechanism
C3F1825,SHOCK_NET_FERTILITY,DOWNWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,UNCLEAR,SDT,CERTAIN,hand,chan-term:shock-10,no abstract; WOMEN'S INHERITANCE RIGHTS AND FERTILITY DECISIONS IN INDIA - the sixth inheritance-reform design with a fertility outcome
C3F3030,FLOW_ASSOCIATION,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,fertility differentials in North Sumatra attributed partly to the HIGH VALUE OF CHILDREN and a patrilineal system; associational
C3F2490,FLOW_MEASUREMENT,UPWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,sociological analysis of domestic child labour
C3F4243,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,Marxist abundance economy essay
C3F2324,OFF_TOPIC,DOWNWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,agrarian transition in Bangladesh; land divided between inheriting sons is described as fragmentation with no fertility outcome
C3F3716,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,evaluation of a limited-hours childcare centre
C3F1032,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,parental burnout during the pandemic
C3F3554,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,C.3.d - same Turkey returns-to-education work
C3F3621,UPWARD_COMPONENT,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,same work as C3F0894; two channels by which remittances change the fertility rate - shared_with C.1.a pending PI call 2
C3F3457,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,family factors in completing compulsory education in Sri Lanka
C3F1539,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,population economy and society in West Bengal
C3F0656,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,SHARING THE WEALTH - same volume as C3F0471; economic transfers between generations and their bearing on the determination of fertility
C3F3424,OFF_TOPIC,NA,NA,NONE,NA,NO,FDT,CERTAIN,hand,chan-term:shock-10,review of a history of race and emotion; German land reformers named in passing
C3F3607,OFF_SIBLING,NA,NA,NONE,NA,YES,SDT,CERTAIN,hand,chan-term:shock-10,C.2.e - essays on educational incentive programmes
C3F2793,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,shrinking LIFECYCLE SURPLUS under population ageing; NTA vocabulary my collapse patterns had missed
C3F1252,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,Education for All progress in India
C3F2612,SHOCK_NET_FERTILITY,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,UNCLEAR,OTHER,UNCERTAIN,hand,chan-term:shock-10,LANDOWNING STATUS AND POPULATION GROWTH - same work as C3F3310 which is already routed primary; the tier-1 collapse rule hid it because OUTCOME lacked population growth and FLOW lacked bare land
C3F3528,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,globalisation population and ecology
C3F2115,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,FDT,CERTAIN,hand,chan-term:shock-10,Alexandra's chapter - compulsory schooling and the foreign element in the US
C3F1280,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,PM,CERTAIN,hand,chan-term:shock-10,natural fertility mechanisms
C3F0226,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,FDT,CERTAIN,hand,chan-term:shock-10,C.3.d - same work as C3F3484
C3F0513,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,pregnancy wantedness and child attainment
C3F3446,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-10,Alexandra's chapter - books or babies incapacitation effects of extended compulsory schooling
C3F3536,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,education of Muslim minority children in Greece
C3F2894,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,A.2 - contraception and birth control
C3F1394,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-10,C.2.e - same work as C3F0811
C3F0727,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-10,childlessness in the turn-of-century United States
C3F0893,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,school access and gender in a South African cohort
C3F4547,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-10,demographic history of Bohemian Jews
C3F1460,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,parental BMI and childhood obesity
C3F1320,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,demographic profile of Jammu and Kashmir
C3F0507,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,city-level population projections for China
C3F1500,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-10,C.2.e - community characteristics women's education and fertility in Peru
C3F3534,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-10,counting out-of-school children
C3F3505,OFF_SIBLING,NA,NA,NONE,NA,YES,SDT,CERTAIN,hand,chan-term:shock-10,C.2.e - effects of children on mothers' employment and earnings in Spain
C3F4514,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-10,summary and conclusions section
C3F3515,OFF_SIBLING,DOWNWARD,PUBLIC_TRANSFER,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,C.2.d - history of state subventions for dependent children
C3F1847,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,legal ethics of in vitro gametogenesis
C3F3432,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,same work as C3F2327; communal land tenure in Laos
C3F1265,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,credit as social provision; wealth flows used of regressive redistribution
C3F3644,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,same work as C3F3660; global marketplace in reproduction
C3F3403,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,land resource management in agribusiness
C3F2293,FLOW_MEASUREMENT,UPWARD,PRIVATE_FAMILY,FLOW_MAGNITUDE,NA,NO,SDT,UNCERTAIN,hand,chan-term:shock-11,no abstract; who supports the aged in northeast Thai communities - the upward flow named in the title
C3F4290,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,Cold War welfare systems compared; social wealth flow homonym
C3F2610,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,small agricultural business under Ukrainian land reform
C3F3327,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,A.5 - population education programmes and fertility behaviour
C3F3366,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,household healthcare expenditure in Kerala; land reform named as background
C3F4336,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,Roman history in Irish poetry
C3F3343,OFF_TOPIC,DOWNWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,micro life insurance uptake in India; bequest motives are one determinant of insurance not of fertility
C3F3640,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,A.23 and D.2.b - workers' family ties and household composition
C3F2107,OFF_TOPIC,NA,NA,NONE,NA,NO,FDT,CERTAIN,hand,chan-term:shock-11,tenancy disputes in colonial Korea; land tenure and class conflict with no fertility outcome
C3F3721,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,nursing journal editorial board notice
C3F4510,THEORY,UPWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,OLG model of child labour corruption and human capital
C3F1296,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,smallholder soil fertility management - agronomy sense
C3F2092,OFF_TOPIC,UPWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,disease burden assessment in Ghana; the value of children appears in a list of resource-allocation considerations
C3F3336,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,agent-based simulation of stratified polyamory; inheritance reform is a model parameter
C3F2084,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,household food insecurity in Utah; intergenerational wealth is a control
C3F2160,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,SDT,UNCERTAIN,hand,chan-term:shock-11,no abstract; Philippine NTA financing of lifecycle consumption including overseas workers' remittances
C3F2078,THEORY,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-11,endogenous transition from a traditional to a market economy that OCCURS PRECISELY WHEN private intergenerational transfers stop securing old-age consumption as well as capital-market saving - the net-flow reversal as the transition mechanism
C3F3057,NET_FLOW_FERTILITY,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,PM,CERTAIN,hand,chan-term:shock-11,RECONSIDERING THE COST OF CHILDBEARING among Maya families - approaches children's economic value from two perspectives one of which is WEALTH FLOWS and asks whether children underwrite the cost of large families; the registered estimand measured with time-allocation data
